disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,projectSize,county,countyCode,state,stateCode,stateNumberCode,projectAmount,federalShareObligated,totalObligated,obligatedDate,mitigationAmount,dcc,damageCategory,lastRefresh,hash,id
4337,2017-09-10T00:00:00.000Z,Hurricane,5755,Parks and Recrational Damages 1,127-99127-00,"G - Parks, Recreational Facilities, and Other Items",Small,Volusia County,127,Florida,FL,12,13595.71,12236.14,12236.14,2019-09-22T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-04-05T15:02:37.720Z,2b8e6752106770fec5b5359182ed597558de2469,d47e5056-724f-4406-a4ec-94bc1f6c749e
4337,2017-09-10T00:00:00.000Z,Hurricane,1495,Damages to Traffic Signs and Signals - Citywide,086-17935-00,C - Roads and Bridges,Small,Miami-Dade County,86,Florida,FL,12,9919.29,8927.36,8927.36,2019-09-04T00:00:00.000Z,0.0,C,Roads and Bridges,2025-04-05T15:02:37.720Z,904c23c182973449ee6b54bdbc14040d8c50700e,a46bc66b-b97b-4938-97f9-bea052671940
4337,2017-09-10T00:00:00.000Z,Hurricane,5132,Canal Water Pumping,011-UIZ07-00,B - Emergency Protective Measures,Small,Broward County,11,Florida,FL,12,12007.3,12007.3,12007.3,2019-03-11T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,675f05444d022dce5183d3fa993bd07c3fbfcc4a,ae1ab53a-9469-4f60-82aa-a8efe3f4dbbe
4337,2017-09-10T00:00:00.000Z,Hurricane,5666,Canal Water Pumping,011-U1ZNS-00,B - Emergency Protective Measures,Small,Broward County,11,Florida,FL,12,20601.94,20601.94,20601.94,2019-05-08T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,81349e5346bd50b036b8c6c0b4c495636c54839c,4d9bf123-41eb-4903-b23a-0c35cc9a1312
4337,2017-09-10T00:00:00.000Z,Hurricane,768,"Repair of Damaged  Street Lights, Sinkhole, Bridge Scour Inspection",021-UDB4K-00,C - Roads and Bridges,Small,Collier County,21,Florida,FL,12,4245.0,3820.5,3820.5,2019-09-04T00:00:00.000Z,0.0,C,Roads and Bridges,2025-04-05T15:02:37.720Z,62aeb85a98a127c448802196a70cd5f36de14c7f,369d6ae7-b60e-4672-9209-bbe11683d74b
4617,2021-09-08T00:00:00.000Z,Flood,143,Central Haywood High School Buildings,087-UB7Q3-00,E - Buildings and Equipment,Small,Haywood County,87,North Carolina,NC,37,36687.84,33019.06,33019.06,2025-03-10T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-12T15:02:37.781Z,5c41b19b21f0c9bc3722b7f115e7787703f67ce4,8b1d53b0-77ed-46e1-b795-e9abc561cf8a
4680,2022-12-13T00:00:00.000Z,Hurricane,317,Citywide Emergency Protective Measures,117-00950-00,B - Emergency Protective Measures,Small,Seminole County,117,Florida,FL,12,38214.52,28660.89,28660.89,2025-03-11T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,7fc6006bbfd0652fc3adf7dfde499fb1ceccc315,a9e7bec9-dcb2-4a2f-8401-7d2ab436d553
4337,2017-09-10T00:00:00.000Z,Hurricane,4728,CAT B EMP Ops Period# 1 (09/04/17 to 10/03/17),069-71225-00,B - Emergency Protective Measures,Small,Lake County,69,Florida,FL,12,122840.57,122840.57,122840.57,2019-05-08T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,775a50b96016afa4eea77e026f79fe6a0ba54ae3,a2038303-93bc-4156-abd8-7b4a7ed98f04
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),129,Damaged Sea Wall at Town Landing,005-24495-00,D - Water Control Facilities,Small,Cumberland County,5,Maine,ME,23,35280.48,26460.36,26460.36,2025-03-10T00:00:00.000Z,17461.67,D,Water Control Facilities,2025-03-12T15:02:37.781Z,4b89da6890ac577ada5decf827b78f87daa4a1be,85510062-e004-4638-b6cc-2baa7427319f
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),97,Emergency Protective Services Texas A & M Forest Service,000-U012E-00,B - Emergency Protective Measures,Small,Statewide,41,Texas,TX,48,200305.18,150228.89,150228.89,2025-03-10T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,0be678f89dbf4fa0ea1cc238c55c826f3d6aa044,3428cb6e-a808-437b-8215-eb4060ba3652
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),347,Winter Harbor Town Wide Debris Removal,009-86655-00,A - Debris Removal,Small,Hancock County,9,Maine,ME,23,7486.82,5615.12,5615.12,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,966c21b8559b88cc98d6a10e8fbc044b68c11566,6f508f95-62c3-467a-abaa-37061307c911
4803,2024-07-23T00:00:00.000Z,Other,30,A - Debris Removal,201-UHFUN-00,A - Debris Removal,Small,Scott County,201,Missouri,MO,29,169237.25,126927.94,126927.94,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,e106f8fb1b39caf665fc75bc75d71776f5148752,b071fd23-26f4-4f72-a356-0b4425af5ddc
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),297,Newbury Neck / Carrying Place,009-75280-00,C - Roads and Bridges,Small,Hancock County,9,Maine,ME,23,231067.15,173300.37,173300.37,2025-03-11T00:00:00.000Z,95358.22,C,Roads and Bridges,2025-03-12T15:02:37.781Z,d272243bb6a49b2a78174716ab067beaa5e57d6a,6523532c-c485-4ced-913e-5fb06e613646
4803,2024-07-23T00:00:00.000Z,Other,39,Piney township Debris Removal work completed ,215-57890-00,A - Debris Removal,Small,Texas County,215,Missouri,MO,29,12838.15,9628.62,9628.62,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,df8a71c693cc0886a4cd5fe3cd552b7d245d1775,92ae780a-4aaf-467e-8332-0c77b9447485
4337,2017-09-10T00:00:00.000Z,Hurricane,3985,Cracker Trail Elementary School,055-166E7-00,E - Buildings and Equipment,Small,Highlands County,55,Florida,FL,12,3167.96,2851.16,2851.16,2019-09-20T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,62e4bd19c1c21b57a9441ee4a3e573135c4e18c5,a5cd857a-a48b-4529-ab9c-212fbe148c88
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),331, DR-4764-Organug washout intersects on Lindsey road,031-87985-00,C - Roads and Bridges,Small,York County,31,Maine,ME,23,19069.61,14302.21,14302.21,2025-03-11T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,5c97ee8760105bca5fd58162a22a6ac9e25c3a3d,5df5ec03-9b4e-45eb-9c34-daae08fe3bf9
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),584,DR4781 - TX  CAT A Debris Removal City of Leonard,147-42352-00,A - Debris Removal,Small,Fannin County,147,Texas,TX,48,44287.64,33215.73,33215.73,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,cd8f38e34ccfb86e9cc8a71e5a7f7d7f06e1c6aa,4d727be1-a961-4bd7-b666-041196f9bbe1
4783,2024-05-22T00:00:00.000Z,Severe Storm(s),3,Hancock - Slips ,000-UNELM-10,C - Roads and Bridges,Small,Marshall County,51,West Virginia,WV,54,697779.38,523334.54,523334.54,2025-03-10T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,65fa05944aaf11cf91ecdb4c4814914b3ce33f8c,30c96d72-07b4-49db-88b8-1c24a1e07438
4798,2024-07-09T00:00:00.000Z,Tropical Storm,42,Hurricane Beryl ,039-10072-00,A - Debris Removal,Small,Brazoria County,39,Texas,TX,48,555632.63,416724.48,416724.48,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,38af2b88b9fd3567689c8256b9184b91e9d7db61,ff5dd106-ab64-40e4-909a-7cd443e7eb84
4787,2024-05-24T00:00:00.000Z,Flood,17,Wetzel - American Ridge - Slips,000-UNELM-10,C - Roads and Bridges,Small,Marshall County,51,West Virginia,WV,54,622215.41,466661.56,466661.56,2025-03-10T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,1ed11c7c7a195fed3453bb757b547d7d81f0ce4f,813a8671-7d9a-4696-84b7-81ca51c9e784
4798,2024-07-09T00:00:00.000Z,Tropical Storm,513,DR 4798 TX City of Dayton CAT A Debris Removal,291-19432-00,A - Debris Removal,Small,Liberty County,291,Texas,TX,48,213176.18,159882.14,159882.14,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,13b5752d35c7c7298dbcaacc01ae4b2969758650,7b4f0047-89e9-4bb8-bc3b-de310b149a5a
4798,2024-07-09T00:00:00.000Z,Tropical Storm,922,City of Texarkana Category A Debris Removal-BR,037-72368-00,A - Debris Removal,Small,Bowie County,37,Texas,TX,48,125987.17,94490.38,94490.38,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,d92e5076aaf0f1b5a1239d371e9266d469312bf0,8c3750fc-393b-4cf3-b013-6e7ea6e69d28
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),1329,Nacogdoches County Emergency Protective Measures,347-99347-00,B - Emergency Protective Measures,Small,Nacogdoches County,347,Texas,TX,48,22473.97,16855.48,16855.48,2025-03-10T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,bbc0f2b13e4c68fd3c9dc47dd1bb665caece2a4f,8050787b-68f3-4a07-95a6-9b6f854bccc5
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),1049,"DR4781TX Cat A Debris Removal - Irving, City of",113-37000-00,A - Debris Removal,Small,Dallas County,113,Texas,TX,48,812703.21,609527.41,609527.41,2025-03-10T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,d3ce7509b0c1a0d12f5f38ce4a7b2ee50bdc5cfd,3c9efd93-ccdc-4ecb-97f0-d9ff62c202f2
4787,2024-05-24T00:00:00.000Z,Flood,96,Doddridge - Slips - Group 1,000-UNELM-09,C - Roads and Bridges,Small,Harrison County,33,West Virginia,WV,54,350052.74,262539.56,262539.56,2025-03-10T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,2ae0c8e7dc473a43d18ae2e4994031c28df95242,d98e2d53-fa54-4567-babc-dcd341a9b146
4820,2024-09-20T00:00:00.000Z,Severe Storm(s),122,Guski Pond Dam,001-48620-00,D - Water Control Facilities,Small,Fairfield County,1,Connecticut,CT,9,138887.62,104165.72,104165.72,2025-03-10T00:00:00.000Z,0.0,D,Water Control Facilities,2025-03-12T15:02:37.781Z,818b40f590378372356dad69bb3078ec5aed705e,676e6a9f-059c-49f5-9714-e9cd79dc75e4
4807,2024-08-15T00:00:00.000Z,Flood,628,City of Montrose Management Costs,087-43500-00,Z - Management Costs,Small,McCook County,87,South Dakota,SD,46,1141.98,1141.98,1141.98,2025-03-11T00:00:00.000Z,0.0,Z,Management Costs,2025-03-12T15:02:37.781Z,8e7ddcb99c696c799403467795c18171774c8697,a48be30c-d2b8-402a-96d9-4e3353263087
4337,2017-09-10T00:00:00.000Z,Hurricane,3495,Fred Wild Elementary School,055-166E7-00,E - Buildings and Equipment,Small,Highlands County,55,Florida,FL,12,15090.43,13581.39,13581.39,2019-10-04T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,effda77a7d64e0fdbe6f41223c36d27c46a25c7b,cf31c290-3e38-44d3-b805-441dee1800df
4337,2017-09-10T00:00:00.000Z,Hurricane,4939,Debris Period #2 9/18 to 10/17/18,009-UNSU4-00,A - Debris Removal,Small,Brevard County,9,Florida,FL,12,13232.14,11908.93,11908.93,2019-03-13T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,4ac85e4b19fee91c1d028dd23bce28e2c1f46c29,881b8d93-7143-420d-bda3-4a502f1931d9
4337,2017-09-10T00:00:00.000Z,Hurricane,5910,Turtle Run Park Restroom Building,011-14400-00,E - Buildings and Equipment,Small,Broward County,11,Florida,FL,12,3200.0,2880.0,2880.0,2019-09-20T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,96c0bd52194f1ecbbd822469b81f3504061e6276,47fce2c8-6bad-4687-a275-de54777b6f28
4337,2017-09-10T00:00:00.000Z,Hurricane,5729,MK1 - CAT. E- Herbert Sadkin Community Center,011-39550-00,E - Buildings and Equipment,Small,Broward County,11,Florida,FL,12,86905.0,78214.5,78214.5,2019-09-20T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,802c84c463b57d72c5ed1da4ec512bc9703d2d75,2c7c8136-f843-407b-bf66-607ade8646c3
4346,2017-10-16T00:00:00.000Z,Other,22,Town-Wide Debris Removal,019-64712-00,A - Debris Removal,Small,Charleston County,19,South Carolina,SC,45,0.0,10697.33,10697.33,2019-01-02T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,f96de2cb9a6fe81a8ec9e063043afd37664bb750,7d79120b-de22-43ab-a48b-46aa9aeab358
4337,2017-09-10T00:00:00.000Z,Hurricane,5970,Mary Saunders & McTyre Park ,011-U0IJG-00,"G - Parks, Recreational Facilities, and Other Items",Large,Broward County,11,Florida,FL,12,211610.74,190449.67,190449.67,2019-09-22T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-04-05T15:02:37.720Z,95d91a736a7c9adaa5193d9bd746d1a00cbcc0fd,744afa5e-ea7e-4fa5-9bda-851ab5492e86
4643,2022-02-28T00:00:00.000Z,Severe Storm(s),137,Paintsville Utilities (Management Cost),115-UYJ0X-00,Z - Management Costs,Small,Johnson County,115,Kentucky,KY,21,6147.5,6147.5,6147.5,2025-03-10T00:00:00.000Z,0.0,Z,Management Costs,2025-03-12T15:02:37.781Z,5d4fcacc9dc9ffbc51dd981b0fa29b11426d3af2,179006a1-824f-4b31-aa30-026251bc5cc7
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),178,Amethyst Park- Seawall- WTBC,005-60545-00,"G - Parks, Recreational Facilities, and Other Items",Small,Cumberland County,5,Maine,ME,23,60253.0,45189.75,45189.75,2025-03-10T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-12T15:02:37.781Z,ea13de58c2c498c016bf32512803fb18fc5a23d6,3190caae-c021-4857-992a-a883e3ad0cdc
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),38,Street Sign Damage - City Wide,201-37156-00,C - Roads and Bridges,Small,Harris County,201,Texas,TX,48,11254.03,8440.53,8440.53,2025-03-10T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,4bdf140dd88111ea816d7edab784e006b7ef98e7,46a393cd-739a-4863-bb93-a9803e779a41
4754,2024-01-30T00:00:00.000Z,Flood,281,Porter Road Damage,017-17740-00,C - Roads and Bridges,Small,Oxford County,17,Maine,ME,23,69654.39,52240.8,52240.8,2025-03-10T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,ba50bd03ce070f175d31542a63c98a14ad3fe8ad,35bdb14e-51a9-423d-8226-a49f151646ac
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),412,"DACF - Holbrook Island - Seawall  _A and E Costs, V0",000-UUKA3-00,"G - Parks, Recreational Facilities, and Other Items",Small,Statewide,11,Maine,ME,23,16070.65,12052.99,12052.99,2025-03-10T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-12T15:02:37.781Z,bfb51afbcdd249de5abf6a098d26ff3a9a22eb39,f93a6c7e-7c0b-4bfa-affc-54f0772be5b1
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),574,RPMUD ¿ EPM ¿ Back-up Generator Power Supply,339-UTR4X-00,B - Emergency Protective Measures,Small,Montgomery County,339,Texas,TX,48,23057.31,17292.99,17292.99,2025-03-10T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,056ecea2db0ca673d9ae23834430e5f6625001a5,8ff84a62-2796-4fee-826f-7b7c5795d749
4798,2024-07-09T00:00:00.000Z,Tropical Storm,272,Waste water facility fencing,039-46500-00,E - Buildings and Equipment,Small,Brazoria County,39,Texas,TX,48,112907.0,84680.25,84680.25,2025-03-10T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-03-12T15:02:37.781Z,5c747ee034bb4d27403dab799fb10f08db539a90,b7632fbd-88b5-4a38-849e-703c3c216c98
4783,2024-05-22T00:00:00.000Z,Severe Storm(s),41,Marshall - McCreary's Ridge - Slips,000-UNELM-10,C - Roads and Bridges,Small,Marshall County,51,West Virginia,WV,54,108141.78,81106.34,81106.34,2025-03-10T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,7a5c227c0e604a74f3ac0eaa0e3f1b3e822b37b8,2de5c7a7-7424-4b9b-aceb-61c0675b4cbf
4807,2024-08-15T00:00:00.000Z,Flood,164,Debris City Wide,099-59020-00,A - Debris Removal,Small,Minnehaha County,99,South Dakota,SD,46,85946.84,64460.13,64460.13,2025-03-11T00:00:00.000Z,0.0,A,Debris Removal,2025-03-12T15:02:37.781Z,324b116e2ff4ae95f45512d6ab440ce4c11e562d,f849e110-dfa4-4418-8ee4-ccc34d9333d8
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),462,Town Roads with incomplete work,031-87985-00,C - Roads and Bridges,Small,York County,31,Maine,ME,23,99461.5,74596.13,74596.13,2025-03-11T00:00:00.000Z,0.0,C,Roads and Bridges,2025-03-12T15:02:37.781Z,a7387c687591a90e98458ce0a581015c9caf7b5a,4fa62f2c-291e-4d95-9fdf-d82b08185bad
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),1463,Anderson County Rd 2405 - Temporary road repairs,001-99001-00,B - Emergency Protective Measures,Small,Anderson County,1,Texas,TX,48,7369.51,5527.14,5527.14,2025-03-10T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,28a4bf8fbdbff4cc541a31f2af1a85d8cbc4cfb3,5737284e-e283-4c67-bcef-2e5661c466aa
4781,2024-05-17T00:00:00.000Z,Severe Storm(s),1034,City of Prairie View Management Costs,473-59336-00,Z - Management Costs,Small,Waller County,473,Texas,TX,48,1495.93,1495.93,1495.93,2025-03-10T00:00:00.000Z,0.0,Z,Management Costs,2025-03-12T15:02:37.781Z,3c3f651afb501214faf5323c2c53718c051337d7,a5b5a1b1-3c84-482f-8473-22fd90134048
4807,2024-08-15T00:00:00.000Z,Flood,522,Districtwide Waterline Repairs,000-U7CNP-00,F - Utilities,Small,Statewide,125,South Dakota,SD,46,18472.48,13854.36,13854.36,2025-03-11T00:00:00.000Z,0.0,F,Utilities,2025-03-12T15:02:37.781Z,29e1726ef80f03a0b94feb26ba2c162dab35d478,c4640e7d-59d3-4ca9-a123-aa381ebc8cc1
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),519,Management Costs,029-00660-00,Z - Management Costs,Small,Washington County,29,Maine,ME,23,1586.26,1586.26,1586.26,2025-03-11T00:00:00.000Z,0.0,Z,Management Costs,2025-03-12T15:02:37.781Z,95b8cc7f1f614a15bc6dac919db443d4ba8c50e2,55596ce1-4567-4e27-9d9b-0eec80e08222
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),520,Management Costs,031-36745-00,Z - Management Costs,Small,York County,31,Maine,ME,23,2697.55,2697.55,2697.55,2025-03-11T00:00:00.000Z,0.0,Z,Management Costs,2025-03-12T15:02:37.781Z,4c0ecb63b1b822289b59e6e387651f00e44e220e,eb2045c9-9614-42cf-ab5c-b2afe71a13ee
4776,2024-04-30T00:00:00.000Z,Severe Storm(s),332,DR4776OK Morris Public Schools Managment Cost,111-03AD9-00,Z - Management Costs,Small,Okmulgee County,111,Oklahoma,OK,40,18197.77,18197.77,18197.77,2025-03-11T00:00:00.000Z,0.0,Z,Management Costs,2025-03-12T15:02:37.781Z,f7b5aa1f465e11b9b3799893f12b3c91d6fa8b93,3bdf07f9-5dfa-400d-800b-28f9a408c368
1604,2005-08-29T00:00:00.000Z,Hurricane,5982,(PW# 5982) HIGH SCHOOL SOCCER / CONCESSION BUILDING,047-030EA-00,E - Buildings and Equipment,Small,Harrison County,47,Mississippi,MS,28,2643.15,1982.37,1982.37,2007-07-05T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-21T15:02:39.229Z,38401167354248223d0b5b21fdbb1735b5bb0880,851e5f78-5ba8-4206-b369-59751f922791
4337,2017-09-10T00:00:00.000Z,Hurricane,5768,City of North Port Building Damages - Work Completed.,115-49675-00,E - Buildings and Equipment,Small,Sarasota County,115,Florida,FL,12,5781.0,5202.9,5202.9,2019-09-20T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,e8c969fc316608c1982c341df7b2c2d90084efa5,bb20d7b8-015a-4bbb-b612-4589d04b2d44
4337,2017-09-10T00:00:00.000Z,Hurricane,1375,Taylor Ranch Elementary,115-15DA6-00,E - Buildings and Equipment,Small,Sarasota County,115,Florida,FL,12,7449.01,6704.11,6704.11,2019-10-04T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,ccf15c67db5d74a63408c5bb0f246d8fa4cca505,bad12874-015f-4277-9468-f6d5a206e1d5
4337,2017-09-10T00:00:00.000Z,Hurricane,4964,4337 Chiefland Emergency Protective Measures Project,075-11925-00,B - Emergency Protective Measures,Small,Levy County,75,Florida,FL,12,40040.54,40040.54,40040.54,2019-03-11T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,0422d9f58e03ab35588f8550e471428a896c7ff3,bb03072f-29e1-4a1e-a147-17a69fa6acf7
4337,2017-09-10T00:00:00.000Z,Hurricane,6252,Pole lights and fountain wall art tile damaged,086-69555-00,E - Buildings and Equipment,Small,Miami-Dade County,86,Florida,FL,12,6526.38,5873.74,5873.74,2019-09-20T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,c43ba8f7e470430057ae71a081c413d22fa507e3,e08f2b9a-2e6e-4109-830c-bfbe9b6dba69
4337,2017-09-10T00:00:00.000Z,Hurricane,1277,FSCJ South Campus - Completed,031-UFHPV-00,E - Buildings and Equipment,Small,Duval County,31,Florida,FL,12,31480.78,28332.7,28332.7,2019-09-20T00:00:00.000Z,0.0,E,Buildings and Equipment,2025-04-05T15:02:37.720Z,c341cd217469dc84fc8dba9a95237abbc92331e4,6269a855-f285-4247-bf49-82d9af2f9ce5
4337,2017-09-10T00:00:00.000Z,Hurricane,481,Debris Removal,009-61500-00,A - Debris Removal,Large,Brevard County,9,Florida,FL,12,177425.53,159682.97,159682.97,2019-10-01T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,820a72ca50801e960620d5cf1bcea702ef88733a,0a003a7e-05fa-4f38-80bf-32426461c5de
4337,2017-09-10T00:00:00.000Z,Hurricane,2747,Emergency Protective Measures,009-61500-00,B - Emergency Protective Measures,Small,Brevard County,9,Florida,FL,12,34092.65,34092.65,34092.65,2019-03-11T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-04-05T15:02:37.720Z,0e7f7ea28dd04a76d81306d53a68b6f153e71df6,551d96a2-08a8-4b82-a205-af8479e35403
4337,2017-09-10T00:00:00.000Z,Hurricane,5528,Parks - Completed Work,127-31350-00,"G - Parks, Recreational Facilities, and Other Items",Small,Volusia County,127,Florida,FL,12,4333.74,3900.37,3900.37,2019-09-22T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-04-05T15:02:37.720Z,2070da5f72bcccdde375fbd0e87792ebeea73334,1c8b0590-7197-4b25-b2da-16a9a55fad87
4337,2017-09-10T00:00:00.000Z,Hurricane,1783,Debris Removal,009-76500-00,A - Debris Removal,Small,Brevard County,9,Florida,FL,12,3863.52,3477.17,3477.17,2019-10-01T00:00:00.000Z,0.0,A,Debris Removal,2025-04-05T15:02:37.720Z,1900a228748f2059e004a0830c8711e5b25d8e91,ba5f228f-610c-4ac5-8a4f-1a7ca8f7a901
4756,2024-01-30T00:00:00.000Z,Flood,19,Temporary Facility Carport ,039-0356D-00,B - Emergency Protective Measures,Small,Kanawha County,39,West Virginia,WV,54,26997.08,20247.81,20247.81,2025-03-11T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,0ad81e8c5b3da6656fceb05fadab3a41ece289cf,72ba4bda-d0b6-49b1-a32b-46b34a0e629d
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),101,Prospect Harbor Parking Lot Damages,009-28450-00,"G - Parks, Recreational Facilities, and Other Items",Small,Hancock County,9,Maine,ME,23,26198.61,19648.96,19648.96,2025-03-11T00:00:00.000Z,13003.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-12T15:02:37.781Z,c30e4d0958972feb9309c4c048a4a5e8bc04baae,c8674397-f71c-4f47-956e-1d83aa552d8b
4764,2024-03-20T00:00:00.000Z,Severe Storm(s),7,Marginal Walkway,031-54980-00,"G - Parks, Recreational Facilities, and Other Items",Small,York County,31,Maine,ME,23,44814.25,33610.69,33610.69,2025-03-11T00:00:00.000Z,0.0,G,"Parks, Recreational Facilities, and Other Items",2025-03-12T15:02:37.781Z,c46bc9ba4c16bf0cb3cd9053f98460e19bd0ed8a,b1269f1d-f62d-43fb-9bcf-82fd1f012caa
4798,2024-07-09T00:00:00.000Z,Tropical Storm,405,Hurricane Beryl - Cat B-EPM,039-10072-00,B - Emergency Protective Measures,Small,Brazoria County,39,Texas,TX,48,40454.08,30340.56,30340.56,2025-03-10T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,1d169b6befaaa2a96ab1bbd3ff16cd0378dccbc5,860dc55a-6d9a-482e-8684-ebf77ab7103b
4798,2024-07-09T00:00:00.000Z,Tropical Storm,517,Force Account Labor,000-U0109-00,B - Emergency Protective Measures,Small,Statewide,453,Texas,TX,48,229423.69,172067.77,172067.77,2025-03-10T00:00:00.000Z,0.0,B,Emergency Protective Measures,2025-03-12T15:02:37.781Z,8e21cb628a7585fc6a4820099f19e96a51ee14e4,35ebd8fc-e48c-48d7-935b-5ad56a1320aa
